id,street_name,limits,all_count,northbound_count,southbound_count,eastbound_count,westbound_count,total_count,file_no,count_date
CACTUSRD064307,CACTUS RD,OTAY MESA RD - CAMINO MAQUILADO , ,2710,2560,,,5270,0643-07,1/24/2008 0:00
CACTUSRD010611,CACTUS RD,OTAY MESA RD - CAMINO MAQUILADO , ,3770,3625,,,7395,0106-11,3/3/2011 0:00
CACTUSRD027814,CACTUS RD,OTAY MESA RD - CAMINO MAQUILADO , ,1485,1512,,,2997,0278-14,4/29/2014 0:00
CACTUSRD027714,CACTUS RD,OTAY MESA RD - SIEMPRE VIVA RD, ,1260,1346,,,2606,0277-14,4/29/2014 0:00
CALCRISTOBAL060204,CAL CRISTOBAL ,AV GATO  - LORIRAE PL, ,,,6380,5800,12180,0602-04,8/18/2004 0:00
CALCRISTOBAL030917,CAL CRISTOBAL ,AVENIDA DEL GATO  - LORIRAE  PL, ,,,5701,5650,11351,0309-17,9/28/2017 0:00
CALCRISTOBAL030817,CAL CRISTOBAL ,CAM SANTA FE  - CAMINITO PROPICO , ,,,7130,6912,14042,0308-17,9/28/2017 0:00
CALCRISTOBAL060104,CAL CRISTOBAL ,CAM SANTA FE  - CAMINITOPROPICO , ,,,7590,7550,15140,0601-04,8/18/2004 0:00
CALPRIMERA082503,CAL PRIMERA ,VIA SEGUNDO  - VIA SAN YSIDRO ,0,,,,,0,0825-03,12/3/2003 0:00
CALPRIMERA059116,CAL PRIMERA ,VIA SEGUNDO  - VIA SAN YSIDRO , ,,,1724,1730,3454,0591-16,12/1/2016 0:00
CALROSAS019003,CAL ROSAS ,LA TORTOLA  - VIA CANTERA ,0,,,,,0,0190-03,2/3/2003 0:00
CALROSAS010302,CAL ROSAS ,ORANGEBURG AV - LA TORTOLA ,0,,,,,0,0103-02,1/24/2002 0:00
CALROSAS019103,CAL ROSAS ,ORANGEBURG AV - LA TORTOLA ,0,,,,,0,0191-03,2/6/2003 0:00
CALIENTEAV125602,CALIENTE AV,OTAY MESA RD - AIRWAY RD,0,,,,,0,1256-02,12/10/2002 0:00
CALIENTEAV022110,CALIENTE AV,OTAY MESA RD - AIRWAY RD, ,2740,2950,,,5690,0221-10,8/5/2010 0:00
CALIENTEAV105410,CALIENTE AV,OTAY MESA RD - AIRWAY RD, ,3115,3370,,,6485,1054-10,11/17/2010 0:00
CALIENTEAV111313,CALIENTE AV,OTAY MESA RD - AIRWAY RD, ,8533,6612,,,15145,1113-13,1/29/2014 0:00
CALIENTEAV090710,CALIENTE AV,SD 905  - AIRWAY RD, ,1860,2030,,,3890,0907-10,9/29/2010 0:00
CALIENTEAV095813,CALIENTE AV,SD 905  - AIRWAY RD, ,3763,3340,,,7103,0958-13,10/17/2013 0:00
CALLANRD028717,CALLAN  RD,NORTH TORREY PINES RD - TORREYANA RD, ,,,1704,1536,3240,0287-17,9/26/2017 0:00
CALLANRD039407,CALLAN RD,N TORREY PINES R-H  - TORREYANA RD, ,,,1330,1250,2580,0394-07,9/25/2007 0:00
CALLANRD069410,CALLAN RD,N TORREY PINES R-H  - TORREYANA RD, ,,,1055,990,2045,0694-10,8/24/2010 0:00
CALLANRD057704,CALLAN RD,NORTH TORREY PINES R-H  - TORREYANA RD, ,,,1630,1610,3240,0577-04,8/26/2004 0:00
CALLECRISTOBAL036807,CALLE CRISTOBAL ,AVENIDA GATO  - LORIRAE PL, ,,,4960,5470,10430,0368-07,9/27/2007 0:00
CALLECRISTOBAL071610,CALLE CRISTOBAL ,AVENIDA GATO  - LORIRAE PL, ,,,5295,5355,10650,0716-10,8/25/2010 0:00
CALLECRISTOBAL036707,CALLE CRISTOBAL ,CAMINO SANTA FE  - CAMINITO PROPICO , ,,,6250,6420,12670,0367-07,9/27/2007 0:00
CALLECRISTOBAL071510,CALLE CRISTOBAL ,CAMINO SANTA FE  - CAMINITO PROPICO , ,,,6100,6135,12235,0715-10,9/25/2010 0:00
CALLECRISTOBAL095013,CALLE CRISTOBAL ,CAMINO SANTA FE  - CAMINITO PROPICO , ,,,6901,6727,13628,0950-13,1/14/2014 0:00
CALLEORO056015,CALLE ORO ,CALLE CIELO  - WESTWAY DR, ,,,1206,1646,2852,0560-15,3/5/2015 0:00
CALLEPLATA056511,CALLE PLATA ,TORREY PINES RD - PASEO OCASO , ,1395,1505,,,2900,0565-11,7/19/2011 0:00
CALLEPLATA027914,CALLE PLATA ,TORREY PINES RD - PASEO OCASO , ,1063,746,,,1809,0279-14,4/22/2014 0:00
CALLEPRIMERA061907,CALLE PRIMERA ,SYCAMORE RD - WILLOW RD, ,5200,4810,,,10010,0619-07,1/24/2008 0:00
CALLEPRIMERA010711,CALLE PRIMERA ,SYCAMORE RD - WILLOW RD, ,6130,6210,,,12340,0107-11,3/3/2011 0:00
CALLEPRIMERA028014,CALLE PRIMERA ,SYCAMORE RD - WILOW RD, ,,,3398,3792,7190,0280-14,4/29/2014 0:00
CALLEPRIMERA108510,CALLE PRIMERA ,VIA SAN YSIDRO  - SYCAMORE RD, ,,,7035,8110,15145,1085-10,12/1/2010 0:00
CALLEPRIMERA118513,CALLE PRIMERA ,VIA SAN YSIDRO  - SYCAMORE RD, ,,,3086,2712,5798,1185-13,3/26/2014 0:00
CALLEPRIMERA055806,CALLE PRIMERA ,VIA SEGUNDO  - VIA SAN YSIDRO , ,4710,4740,,,9450,0558-06,12/6/2006 0:00
CALLEPRIMERA080209,CALLE PRIMERA ,VIA SEGUNDO  - VIA SAN YSIDRO , ,5480,4060,,,9540,0802-09,12/17/2009 0:00
CALLEPRIMERA089312,CALLE PRIMERA ,VIA SEGUNDO  - VIA SAN YSIDRO , ,4262,4095,,,8357,0893-12,12/6/2012 0:00
CALLEROSAS115213,CALLE ROSAS,LA TORTOLA  - VIA CANTERA , ,1729,1898,,,3627,1152-13,3/19/2014 0:00
CALLEROSAS115313,CALLE ROSAS,ORANGEBURG  - LA TORTOLA , ,,,1839,1651,3490,1153-13,3/19/2014 0:00
CALLEROSAS108310,CALLE ROSAS ,LA TORTOLA  - VIA CANTERA , ,,,1980,1770,3750,1083-10,11/30/2010 0:00
CALLEROSAS108410,CALLE ROSAS ,ORANGEBURG AV - LA TORTOLA , ,,,1595,1320,2915,1084-10,11/30/2010 0:00
CALLEROSAS046011,CALLE ROSAS ,RANCHO PENASQUITOS  - SALMON RIVER RD, ,,,1585,1440,3025,0460-11,6/23/2011 0:00
CALLEROSAS028114,CALLE ROSAS ,RANCHO PENASQUITOS  - SALMON RIVER RD, ,,,1537,1465,3002,0281-14,5/1/2014 0:00
CALLETRESLOMAS115714,CALLE TRES LOMAS,CUMBERLAND ST - ROANOKE ST, ,1002,1030,,,2032,1157-14,9/9/2014 0:00
CALUMETAV044502,CALUMET AV,BANDERA ST - RICARDO PL,0,,,,,0,0445-02,4/16/2002 0:00
CALUMETAV023706,CALUMET AV,COLIMA CT - MIDWAY ST,839,,,,,839,0237-06,8/2/2006 0:00
CALUMETAV049509,CALUMET AV,COLIMA CT - MIDWAY ST, ,305,345,,,650,0495-09,8/13/2009 0:00
CAMDELAREINA040916,CAM DE LA REINA ,AV DEL RIO  - CAM DE LA SIESTA , ,,,7100,7365,14465,0409-16,9/28/2016 0:00
CAMDELAREINA049116,CAM DE LA REINA ,HOTEL CIRCLE N - AVENIDA DEL RIO , ,3393,4532,,,7925,0491-16,10/19/2016 0:00
CAMDELAREINA049216,CAM DE LA REINA ,MISSION CENTER RD - CAM DE ESTE , ,,,9183,7755,16938,0492-16,10/20/2016 0:00
CAMDELESTE041116,CAM DEL ESTE ,CAM DEL RIO N  - CAM DE LA REINA , ,5862,5126,,,10988,0411-16,9/27/2016 0:00
CAMDELNORTE023217,CAM DEL NORTE ,PASEO LUCIDO  - SD 015 , ,,,24612,25266,49878,0232-17,4/26/2017 0:00
CAMDELNORTE023317,CAM DEL NORTE ,SD 015  -  PASEO MONTANOSO , ,,,20924,24762,45686,0233-17,4/25/2017 0:00
CAMDELRIOS041316,CAM DEL RIO S ,AUTO CR - TEXAS  ST, ,,,3078,4012,7090,0413-16,9/27/2016 0:00
CAMESTE045303,CAM ESTE ,CAMINO DE LA REINA  - STA VILLAGE LN, ,5100,5020,,,10120,0453-03,4/9/2003 0:00
CAMESTE045503,CAM ESTE ,CAMINO DEL RIO N  - CAMINO DE LA REINA , ,4520,5770,,,10290,0455-03,4/9/2003 0:00
CAMESTE088303,CAM ESTE ,CAMINO DEL RIO N  - CAMINO DE LA REINA , ,4270,5820,,,10090,0883-03,9/16/2003 0:00
CAMNORTE015502,CAM NORTE ,BERNARDO CENTER DR - CITY LIMIT , ,,,8780,9040,17820,0155-02,1/31/2002 0:00
CAMNORTE016802,CAM NORTE ,PASEO LUCIDO  - SD 015 , ,,,19680,23530,43210,0168-02,2/12/2002 0:00
CAMNORTE015402,CAM NORTE ,PASEO MONTANOSO  - BERNARDO CENTER DR, ,,,17210,15120,32330,0154-02,1/31/2002 0:00
CAMNORTE016702,CAM NORTE ,WORLD TRADE DR - CARMEL MOUNTAIN RD, ,,,15390,16760,32150,0167-02,2/12/2002 0:00
CAMPZ121502,CAM PZ ,VIRGINIA SB AV - CAMIONES WY,0,,,,,0,1215-02,12/3/2002 0:00
CAMREINA028302,CAM REINA ,AVENIDA DEL RIO  - CAM SIESTA ,0,,,,,0,0283-02,3/6/2002 0:00
CAMREINA032903,CAM REINA ,AVENIDA DEL RIO  - CAM SIESTA ,0,,,,,0,0329-03,4/10/2003 0:00
CAMREINA057103,CAM REINA ,AVENIDA DEL RIO  - CAM SIESTA ,0,,,,,0,0571-03,5/7/2003 0:00
CAMREINA077604,CAM REINA ,CAM ARR  - MISSION CENTER RD, ,,,9010,8860,17870,0776-04,10/19/2004 0:00
CAMREINA067804,CAM REINA ,CAM ESTE  - QUALCOMM WY, ,,,7780,6330,14110,0678-04,9/28/2004 0:00
CAMREINA077704,CAM REINA ,CAM ESTE  - QUALCOMM WY, ,,,7980,7010,14990,0777-04,10/19/2004 0:00
CAMREINA033003,CAM REINA ,HOTEL CR N  - AVENIDA DEL RIO ,0,,,,,0,0330-03,4/10/2003 0:00
CAMREINA057203,CAM REINA ,HOTEL CR N  - AVENIDA DEL RIO ,0,,,,,0,0572-03,5/7/2003 0:00
CAMREINA088503,CAM REINA ,MISSION CENTER RD - CAM ESTE , ,,,10760,8630,19390,0885-03,9/16/2003 0:00
CAMRIO081402,CAM RIO ,SPORTS ARENA BL - KURTZ ST, ,25780,27180,,,52960,0814-02,7/25/2002 0:00
CAMRION095402,CAM RIO N ,AUTO CR - SD 008 R-A , ,,,13820,16580,30400,0954-02,10/19/2002 0:00
CAMRION068004,CAM RIO N ,CAM ARR  - MISSION CENTER RD, ,,,4110,5250,9360,0680-04,9/30/2004 0:00
CAMRION078004,CAM RIO N ,CAM ARR  - MISSION CENTER RD, ,,,5010,4880,9890,0780-04,10/20/2004 0:00
CAMRION068104,CAM RIO N ,CAM ESTE  - QUALCOMM WY, ,,,6070,6180,12250,0681-04,9/29/2004 0:00
CAMRION078104,CAM RIO N ,CAM ESTE  - QUALCOMM WY, ,,,5220,5960,11180,0781-04,10/19/2004 0:00
CAMRION044303,CAM RIO N ,MISSION CITY PY - WARD RD, ,,,4810,5390,10200,0443-03,5/13/2003 0:00
CAMRION033203,CAM RIO N ,QUALCOMM WY - MISSION CITY PY, ,,,9720,5990,15710,0332-03,4/11/2003 0:00
CAMRION050203,CAM RIO N ,QUALCOMM WY - MISSION CITY PY, ,,,,6380,6380,0502-03,5/14/2003 0:00
CAMRION105102,CAM RIO N ,SD 008 R-C  - CAM ESTE , ,,,7450,4640,12090,1051-02,9/17/2002 0:00
CAMRION048302,CAM RIO N ,WARD RD - FAIRMOUNT AV, ,,,7430,6390,13820,0483-02,4/30/2002 0:00
CAMRION058403,CAM RIO N ,WARD RD - FAIRMOUNT AV, ,,,5510,8660,14170,0584-03,5/20/2003 0:00
CAMRIOS088703,CAM RIO S ,AUTO CR - TEXAS ST, ,,,3410,3990,7400,0887-03,9/16/2003 0:00
CAMRIOS053802,CAM RIO S ,CAMINITOPINTORES  - FAIRMOUNT AV,0,,,,,0,0538-02,5/9/2002 0:00
CAMRIOS068204,CAM RIO S ,GLASOE LN - AUTO CR, ,,,6170,6330,12500,0682-04,9/30/2004 0:00
CAMRIOS078204,CAM RIO S ,GLASOE LN - AUTO CR, ,,,5170,6000,11170,0782-04,10/19/2004 0:00
CAMRIOS059603,CAM RIO S ,SD 015  - CAMINITOPINTORES , ,,,4900,2430,7330,0596-03,5/20/2003 0:00
CAMRIOS105202,CAM RIO S ,TEXAS ST - MISSION CITY PY,0,,,,,0,1052-02,9/17/2002 0:00
CAMRIOS043903,CAM RIO S ,TEXAS ST - MISSION CITY PY, ,,,7180,5070,12250,0439-03,5/13/2003 0:00
CAMRUIZ063604,CAM RUIZ ,CAPRICORN WY - ZAPATA AV, ,8670,8210,,,16880,0636-04,8/17/2004 0:00
CAMRUIZ028217,CAM RUIZ ,CAPRICORN WY - ZAPATA AV, ,8205,8551,,,16756,0282-17,9/26/2017 0:00
CAMRUIZ029217,CAM RUIZ ,MIRALANI DR - JADE COAST  DR, ,13386,12740,,,26126,0292-17,9/27/2017 0:00
CAMRUIZ063104,CAM RUIZ ,MIRALANI DR - JADE COAST DR, ,15040,15750,,,30790,0631-04,8/17/2004 0:00
CAMRUIZ063204,CAM RUIZ ,NEW SALEM ST - WESTMORE RD, ,13690,13090,,,26780,0632-04,8/17/2004 0:00
CAMRUIZ029317,CAM RUIZ ,NEW SALEM ST - WESTMORE RD, ,11163,11647,,,22810,0293-17,9/27/2017 0:00
CAMRUIZ101802,CAM RUIZ ,REAGAN RD - MS SOMBRA DY, ,10960,11130,,,22090,1018-02,8/27/2002 0:00
CAMRUIZ092002,CAM RUIZ ,WESTMORE RD - HYDRA LN, ,12240,10920,,,23160,0920-02,8/22/2002 0:00
CAMSANTAFE030617,CAM SANTA FE ,CARROLL RD - TRADE ST, ,10579,10026,,,20605,0306-17,9/28/2017 0:00
CAMSANTAFE029717,CAM SANTA FE ,FLANDERS DR - MIRA MESA BL, ,8843,9271,,,18114,0297-17,9/26/2017 0:00
CAMSANTAFE030717,CAM SANTA FE ,MAYCREST LN - SORRENTO VALLEY RD, ,5130,4629,,,9759,0307-17,9/28/2017 0:00
CAMSIESTA067904,CAM SIESTA ,CAMINO DEL RIO N  - CAMINO DE LA REINA , ,3740,2670,,,6410,0679-04,9/28/2004 0:00
CAMSTAFE059604,CAM STA FE ,CARROLL RD - TRADE ST, ,8860,8920,,,17780,0596-04,8/18/2004 0:00
CAMSTAFE059704,CAM STA FE ,FLANDERS DR - MIRA MESA BL, ,6550,5250,,,11800,0597-04,8/18/2004 0:00
CAMSTAFE059804,CAM STA FE ,MAYCREST LN - SORRENTO VALLEY BL, ,5790,5020,,,10810,0598-04,8/18/2004 0:00
CAMSTAFE101002,CAM STA FE ,MIRAMAR RD - CE SANTA FE , ,12380,13220,,,25600,1010-02,9/6/2002 0:00
CAMINITOSANTALUZSUR008315,CAMINITO SANTALUZ SUR,CAMINO SUR  - SAN DIEGUITO RD, ,7684,7738,,,15422,0083-15,3/26/2015 0:00
CAMINOARROYO066612,CAMINO ARROYO ,CAMINO REINA  - CAMINO RIO N , ,365,428,,,793,0666-12,8/23/2012 0:00
CAMINOCOSTA037105,CAMINO COSTA,LA JOLLA BL - CHELSEA AV, ,,,490,430,920,0371-05,7/27/2005 0:00
CAMINOCOSTA024406,CAMINO COSTA,LA JOLLA HERMOSA AV - BEAUMONT AV,714,,,,,714,0244-06,8/2/2006 0:00
CAMINOCOSTA049609,CAMINO COSTA,LA JOLLA HERMOSA AV - BEAUMONT AV, ,,,330,350,680,0496-09,8/13/2009 0:00
CAMINOCOSTA055712,CAMINO COSTA,LA JOLLA HERMOSA AV - BEAUMONT AV, ,,,342,344,686,0557-12,7/31/2012 0:00
CAMINODELAREINA034417,CAMINO DE LA REINA ,CAMINO DE ESTE  - QUALCOMM WY, ,,,9578,8602,18180,0344-17,10/26/2017 0:00
CAMINODELASIESTA034517,CAMINO DE LA SIESTA ,CAMINO DEL RIO N  - CAMINO DE LA REINA , ,2280,2606,,,4886,0345-17,10/26/2017 0:00
CAMINODELRION012816,CAMINO DEL RIO  N,WARD  RD - FAIRMOUNT AV, ,,,6365,5568,11933,0128-16,5/26/2016 0:00
CAMINODELRIOS014716,CAMINO DEL RIO  S,SCHEIDLER WY - SD015 , ,,,4855,5159,10014,0147-16,5/26/2015 0:00
CAMINODELRIOS014816,CAMINO DEL RIO  S,SD015  - CAMINITO PINTORESCO , ,,,4422,2371,6793,0148-16,5/26/2016 0:00
CAMINODELRIO(N)031316,CAMINO DEL RIO (N) ,MISSION CTR RD - I-8 WB ACCESS  RD, ,,,14916,18696,33612,0313-16,8/9/2016 0:00
CAMINODELRIONORTH040616,CAMINO DEL RIO NORTH ,MISSION CITY PY - WARD  RD, ,,,3987,4385,8372,0406-16,9/15/2016 0:00
CAMINODELSUR012902,CAMINO DEL SUR ,CARMEL VALLEY RD - CAMINITOLAZANJA , ,2170,1840,,,4010,0129-02,2/5/2002 0:00
CAMINOESTE026111,CAMINO ESTE,CAMINO REINA  - STATION VILLAGE LN, ,3530,5640,,,9170,0261-11,3/19/2011 0:00
CAMINOESTE028314,CAMINO ESTE,CAMINO REINA  - STATION VILLAGE LN, ,3817,5879,,,9696,0283-14,5/1/2014 0:00
CAMINOESTE039006,CAMINO ESTE,CAMINO RIO N  - CAMINO REINA , ,4540,5520,,,10060,0390-06,9/28/2006 0:00
CAMINOESTE062309,CAMINO ESTE,CAMINO RIO N  - CAMINO REINA , ,4845,5955,,,10800,0623-09,9/2/2009 0:00
CAMINOESTE059312,CAMINO ESTE,CAMINO RIO N  - CAMINO REINA , ,4625,5815,,,10440,0593-12,7/12/2012 0:00
CAMINONORTE015306,CAMINO NORTE,BERNARDO CTR DR - CITY LIMIT , ,,,12580,12690,25270,0153-06,2/21/2006 0:00
CAMINONORTE006308,CAMINO NORTE,BERNARDO CTR DR - CITY LIMIT , ,,,15130,15490,30620,0063-08,2/27/2008 0:00
CAMINONORTE006709,CAMINO NORTE,BERNARDO CTR DR - CITY LIMIT , ,,,15090,14735,29825,0067-09,2/24/2009 0:00
CAMINONORTE011212,CAMINO NORTE,BERNARDO CTR DR - CITY LIMIT , ,,,15215,14795,30010,0112-12,3/1/2012 0:00
CAMINONORTE015205,CAMINO NORTE,PASEO LUCIDO  - SD 015 , ,,,19030,20200,39230,0152-05,3/15/2005 0:00
CAMINONORTE006108,CAMINO NORTE,PASEO LUCIDO  - SD 015 , ,,,23490,22090,45580,0061-08,2/27/2008 0:00
CAMINONORTE024811,CAMINO NORTE,PASEO LUCIDO  - SD 015 , ,,,28175,26220,54395,0248-11,3/24/2011 0:00
CAMINONORTE028414,CAMINO NORTE,PASEO LUCIDO  - SD 015 , ,,,21623,22926,44549,0284-14,5/1/2014 0:00
CAMINONORTE072705,CAMINO NORTE,PASEO MONTANOSO  - BERNARDO CTR DR, ,,,19370,16100,35470,0727-05,3/15/2005 0:00
CAMINONORTE006208,CAMINO NORTE,PASEO MONTANOSO  - BERNARDO CTR DR, ,,,22420,19160,41580,0062-08,2/27/2008 0:00
CAMINONORTE024911,CAMINO NORTE,PASEO MONTANOSO  - BERNARDO CTR DR, ,,,28755,25895,54650,0249-11,3/24/2011 0:00
CAMINONORTE028514,CAMINO NORTE,PASEO MONTANOSO  - BERNARDO CTR DR, ,,,22731,22956,45687,0285-14,5/1/2014 0:00
CAMINONORTE108710,CAMINO NORTE,SD 015  - PASEO MONTANOSO , ,,,22405,21670,44075,1087-10,11/30/2010 0:00
CAMINONORTE115413,CAMINO NORTE,SD 015  - PASEO MONTANOSO , ,,,20985,18993,39978,1154-13,3/20/2014 0:00
CAMINONORTE028614,CAMINO NORTE,WORLD TRADE  DR - CARMEL MTN RD, ,,,14427,15539,29966,0286-14,5/1/2014 0:00
CAMINONORTE016005,CAMINO NORTE,WORLD TRADE DR - CARMEL MTN RD, ,,,14380,16120,30500,0160-05,3/15/2005 0:00
CAMINONORTE006008,CAMINO NORTE,WORLD TRADE DR - CARMEL MTN-PASEO LUCIDO RD, ,,,15450,16620,32070,0060-08,2/27/2008 0:00
CAMINONORTE024711,CAMINO NORTE,WORLD TRADE DR - CARMEL MTN-PASEO LUCIDO RD, ,,,20035,22175,42210,0247-11,3/24/2011 0:00
CAMINONORTE019015,CAMINO NORTE ,BERNARDO CTR DR - CITY LIMIT , ,,,13309,18484,31793,0190-15,4/23/2015 0:00
CAMINONORTE001516,CAMINO NORTE ,BERNARDO CTR DR - CITY LIMIT , ,15496,17308,,,32804,0015-16,2/2/2016 0:00
CAMINOORO037205,CAMINO ORO ,AVENIDA PLAYA  - VALLECITOS , ,,,4020,4580,8600,0372-05,7/26/2005 0:00
CAMINOORO089111,CAMINO ORO ,AVENIDA PLAYA  - VALLECITOS , ,1655,1575,,,3230,0891-11,9/28/2011 0:00
CAMINOORO065915,CAMINO ORO ,AVENIDA PLAYA  - VALLECITOS , ,702,601,,,1303,0659-15,7/16/2015 0:00
CAMINOORO065915,CAMINO ORO ,AVENIDA PLAYA  - VALLECITOS , ,702,601,,,1303,0659-15,7/16/2015 0:00
CAMINOORO034808,CAMINO ORO ,PASEO OCASO  - LA JOLLA SHORES DR, ,,,840,810,1650,0348-08,9/3/2008 0:00
CAMINOORO086111,CAMINO ORO ,PASEO OCASO  - LA JOLLA SHORES DR, ,,,895,865,1760,0861-11,9/28/2011 0:00
CAMINOORO028714,CAMINO ORO ,PASEO OCASO  - LA JOLLA SHORES DR, ,,,831,941,1772,0287-14,4/22/2014 0:00
CAMINOORO066215,CAMINO ORO ,PASEO OCASO  - LA JOLLA SHORES DR, ,,,736,767,1503,0662-15,7/21/2015 0:00
CAMINOORO041705,CAMINO ORO ,PASEO OCASO  - PASEO OCASO , ,,,3690,3250,6940,0417-05,7/26/2005 0:00
CAMINOPLAZA063807,CAMINO PLAZA ,CAMIONES WY - SAN YSIDRO , ,,,10410,6390,16800,0638-07,1/24/2008 0:00
CAMINOPLAZA010811,CAMINO PLAZA ,CAMIONES WY - SAN YSIDRO , ,,,11525,6310,17835,0108-11,3/3/2011 0:00
CAMINOPLAZA047011,CAMINO PLAZA ,CAMIONES WY - SAN YSIDRO , ,,,10670,6110,16780,0470-11,3/3/2011 0:00
CAMINOPLAZA028814,CAMINO PLAZA ,CAMIONES WY - SAN YSIDRO , ,,,9398,5759,15157,0288-14,4/29/2014 0:00
CAMINOPLAZA064108,CAMINO PLAZA ,SIPES LN - WILLOW RD, ,,,2715,2310,5025,0641-08,12/11/2008 0:00
CAMINOPLAZA117311,CAMINO PLAZA ,SIPES LN - WILLOW RD, ,,,2665,2920,5585,1173-11,12/15/2011 0:00
CAMINOPLAZA029014,CAMINO PLAZA ,SIPES LN - WILLOW RD, ,,,2954,2099,5053,0290-14,4/29/2014 0:00
CAMINOPLAZAMC1008,CAMINO PLAZA ,VIRGINIA AV - CAMIONES WY, ,,,10735,11766,22501,MC10-08,12/8/2008 0:00
CAMINOPLAZA064208,CAMINO PLAZA ,VIRGINIA AV - CAMIONES WY, ,,,10105,10355,20460,0642-08,12/10/2008 0:00
CAMINOPLAZA106610,CAMINO PLAZA ,VIRGINIA AV - CAMIONES WY, ,,,10900,11420,22320,1066-10,11/17/2010 0:00
CAMINOPLAZA112011,CAMINO PLAZA ,VIRGINIA AV - CAMIONES WY, ,,,9030,10470,19500,1120-11,11/17/2011 0:00
CAMINOPLAZA111413,CAMINO PLAZA ,VIRGINIA AV - CAMIONES WY, ,,,7147,7061,14208,1114-13,3/12/2014 0:00
CAMINOPLAZA028214,CAMINO PLAZA ,VIRGINIA AV - CAMIONES WY, ,,,8491,8676,17167,0282-14,4/29/2014 0:00
CAMINOREINA038506,CAMINO REINA ,AVENIDA RIO  - CAMINO SIESTA , ,,,7770,8860,16630,0385-06,9/28/2006 0:00
CAMINOREINA062109,CAMINO REINA ,AVENIDA RIO  - CAMINO SIESTA , ,,,6335,6970,13305,0621-09,9/2/2009 0:00
CAMINOREINA010011,CAMINO REINA ,AVENIDA RIO  - CAMINO SIESTA , ,,,3940,3385,7325,0100-11,2/23/2011 0:00
CAMINOREINA059412,CAMINO REINA ,AVENIDA RIO  - CAMINO SIESTA , ,,,7456,7880,15336,0594-12,7/12/2012 0:00
CAMINOREINA029114,CAMINO REINA ,AVENIDA RIO  - CAMINO SIESTA , ,,,7163,8789,15952,0291-14,5/1/2014 0:00
CAMINOREINA025409,CAMINO REINA ,CAMINO ARROYO  - MISSION CTR RD, ,,,7104,7002,14106,0254-09,4/16/2009 0:00
CAMINOREINA031312,CAMINO REINA ,CAMINO ARROYO  - MISSION CTR RD, ,,,7001,6803,13804,0313-12,4/19/2012 0:00
CAMINOREINA036515,CAMINO REINA ,CAMINO ARROYO  - MISSION CTR RD, ,,,8344,8830,17174,0365-15,6/3/2015 0:00
CAMINOREINA044407,CAMINO REINA ,CAMINO ESTE  - QUALCOMM WY, ,,,7590,7610,15200,0444-07,10/11/2007 0:00
CAMINOREINA082310,CAMINO REINA ,CAMINO ESTE  - QUALCOMM WY, ,,,8340,5750,14090,0823-10,9/8/2010 0:00
CAMINOREINA014109,CAMINO REINA ,CAMINO RIO  - CAMINO ESTE , ,,,8915,8035,16950,0141-09,3/10/2009 0:00
CAMINOREINA011412,CAMINO REINA ,CAMINO RIO  - CAMINO ESTE , ,,,8440,6225,14665,0114-12,2/29/2012 0:00
CAMINOREINA018115,CAMINO REINA ,CAMINO RIO  - CAMINO ESTE , ,,,8346,6129,14475,0181-15,4/9/2015 0:00
CAMINOREINA038406,CAMINO REINA ,HOTEL CIRCLE N  - AVENIDA RIO , ,5100,4840,,,9940,0384-06,10/26/2006 0:00
CAMINOREINA070509,CAMINO REINA ,HOTEL CIRCLE N  - AVENIDA RIO , ,5175,4830,,,10005,0705-09,10/1/2009 0:00
CAMINOREINA066712,CAMINO REINA ,HOTEL CIRCLE N  - AVENIDA RIO , ,,,5010,4607,9617,0667-12,8/23/2012 0:00
CAMINOREINA038806,CAMINO REINA ,MISSION CTR RD - CAMINO ESTE , ,,,11420,9660,21080,0388-06,10/26/2006 0:00
CAMINOREINA025309,CAMINO REINA ,MISSION CTR RD - CAMINO ESTE , ,,,10985,10160,21145,0253-09,4/16/2009 0:00
CAMINOREINA070609,CAMINO REINA ,MISSION CTR RD - CAMINO ESTE , ,,,9755,9025,18780,0706-09,10/1/2009 0:00
CAMINOREINA014009,CAMINO REINA ,QUALCOMM WY - SD 805 , ,,,5655,5105,10760,0140-09,3/10/2009 0:00
CAMINOREINA011312,CAMINO REINA ,QUALCOMM WY - SD 805 , ,,,5855,5600,11455,0113-12,2/29/2012 0:00
CAMINOREINA018215,CAMINO REINA ,QUALCOMM WY - SD 805 , ,,,6411,5866,12277,0182-15,4/16/2015 0:00
CAMINORIO040805,CAMINO RIO ,HANCOCK ST - MOORE ST, ,27610,32160,,,59770,0408-05,7/27/2005 0:00
CAMINORIO034608,CAMINO RIO ,HANCOCK ST - MOORE ST, ,,,27290,28560,55850,0346-08,9/16/2008 0:00
CAMINORIO089211,CAMINO RIO ,HANCOCK ST - MOORE ST, ,,,28500,30195,58695,0892-11,9/20/2011 0:00
CAMINORIO029214,CAMINO RIO ,HANCOCK ST - MOORE ST, ,,,28421,29481,57902,0292-14,5/6/2014 0:00
CAMINORIO029314,CAMINO RIO ,MISSION CITY  PY - TEXAS ST, ,3830,3932,,,7762,0293-14,5/6/2014 0:00
CAMINORIO035111,CAMINO RIO ,MISSION CITY PY - TEXAS ST, ,4210,4415,,,8625,0351-11,5/5/2011 0:00
